省市別,縣市別,鄉鎮市區,平均年齡,性別/男/人數,性別/男/比率,性別/女/人數,性別/女/比率,教育程度/博士/人數,教育程度/博士/比率,教育程度/碩士/人數,教育程度/碩士/比率,教育程度/大學/人數,教育程度/大學/比率,教育程度/專科/人數,教育程度/專科/比率,教育程度/高中/人數,教育程度/高中/比率,教育程度/其他/人數,教育程度/其他/比率,政黨數,黨籍資料/0/政黨代碼,黨籍資料/0/當選名額,黨籍資料/0/當選比率,黨籍資料/1/政黨代碼,黨籍資料/1/當選名額,黨籍資料/1/當選比率,黨籍資料/2/政黨代碼,黨籍資料/2/當選名額,黨籍資料/2/當選比率,黨籍資料/3/政黨代碼,黨籍資料/3/當選名額,黨籍資料/3/當選比率,黨籍資料/4/政黨代碼,黨籍資料/4/當選名額,黨籍資料/4/當選比率,黨籍資料/5/政黨代碼,黨籍資料/5/當選名額,黨籍資料/5/當選比率,黨籍資料/6/政黨代碼,黨籍資料/6/當選名額,黨籍資料/6/當選比率,黨籍資料/7/政黨代碼,黨籍資料/7/當選名額,黨籍資料/7/當選比率,黨籍資料/8/政黨代碼,黨籍資料/8/當選名額,黨籍資料/8/當選比率,黨籍資料/9/政黨代碼,黨籍資料/9/當選名額,黨籍資料/9/當選比率,黨籍資料/10/政黨代碼,黨籍資料/10/當選名額,黨籍資料/10/當選比率,黨籍資料/11/政黨代碼,黨籍資料/11/當選名額,黨籍資料/11/當選比率,黨籍資料/12/政黨代碼,黨籍資料/12/當選名額,黨籍資料/12/當選比率,黨籍資料/13/政黨代碼,黨籍資料/13/當選名額,黨籍資料/13/當選比率,黨籍資料/14/政黨代碼,黨籍資料/14/當選名額,黨籍資料/14/當選比率,黨籍資料/15/政黨代碼,黨籍資料/15/當選名額,黨籍資料/15/當選比率,黨籍資料/16/政黨代碼,黨籍資料/16/當選名額,黨籍資料/16/當選比率,黨籍資料/17/政黨代碼,黨籍資料/17/當選名額,黨籍資料/17/當選比率,黨籍資料/18/政黨代碼,黨籍資料/18/當選名額,黨籍資料/18/當選比率,黨籍資料/19/政黨代碼,黨籍資料/19/當選名額,黨籍資料/19/當選比率,黨籍資料/20/政黨代碼,黨籍資料/20/當選名額,黨籍資料/20/當選比率,黨籍資料/21/政黨代碼,黨籍資料/21/當選名額,黨籍資料/21/當選比率,黨籍資料/22/政黨代碼,黨籍資料/22/當選名額,黨籍資料/22/當選比率,黨籍資料/23/政黨代碼,黨籍資料/23/當選名額,黨籍資料/23/當選比率,黨籍資料/24/政黨代碼,黨籍資料/24/當選名額,黨籍資料/24/當選比率
2,00,19,53.75,6,75,2,25,0,0,0,0,3,37.5,0,0,3,37.5,2,25,2,1,3,37.5,99,5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,20,59.08,10,83.33,2,16.67,0,0,0,0,0,0,0,0,0,0,12,100,2,1,2,16.67,99,10,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,21,51.71,6,85.71,1,14.29,0,0,0,0,0,0,1,14.29,2,28.57,4,57.14,1,99,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,22,49.6,4,80,1,20,0,0,0,0,0,0,0,0,3,60,2,40,2,1,1,20,99,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,23,56.5,10,83.33,2,16.67,0,0,0,0,0,0,0,0,8,66.67,4,33.33,2,1,1,8.33,99,11,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,24,53.47,29,85.29,5,14.71,0,0,2,5.88,0,0,3,8.82,11,32.35,18,52.94,2,1,7,20.59,99,27,79.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,25,60.42,12,100,0,0,0,0,1,8.33,0,0,0,0,6,50,5,41.67,2,1,2,16.67,99,10,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,26,54.73,9,81.82,2,18.18,0,0,0,0,0,0,2,18.18,2,18.18,7,63.64,3,1,1,9.09,3,2,18.18,99,8,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,27,59.67,14,93.33,1,6.67,0,0,0,0,0,0,1,6.67,3,20,11,73.33,1,99,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,28,57.8,9,90,1,10,0,0,0,0,0,0,1,10,0,0,9,90,2,1,5,50,99,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,00,29,57.04,39,78,11,22,0,0,2,4,8,16,7,14,16,32,17,34,2,1,15,30,99,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,00,56.17,398,80.4,97,19.6,0,0,12,2.42,31,6.26,79,15.96,194,39.19,179,36.16,3,1,142,28.69,3,2,0.4,99,351,70.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,01,55.53,54,71.05,22,28.95,0,0,2,2.63,9,11.84,9,11.84,26,34.21,30,39.47,2,1,25,32.89,99,51,67.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,02,55.07,24,80,6,20,0,0,1,3.33,1,3.33,5,16.67,13,43.33,10,33.33,2,1,8,26.67,99,22,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,03,57.83,41,85.42,7,14.58,0,0,0,0,2,4.17,5,10.42,20,41.67,21,43.75,2,1,19,39.58,99,29,60.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,04,56.46,34,91.89,3,8.11,0,0,1,2.7,3,8.11,5,13.51,15,40.54,13,35.14,3,1,7,18.92,3,2,5.41,99,28,75.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,05,57.83,17,94.44,1,5.56,0,0,0,0,0,0,4,22.22,8,44.44,6,33.33,2,1,1,5.56,99,17,94.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,06,58,23,85.19,4,14.81,0,0,1,3.7,1,3.7,2,7.41,9,33.33,14,51.85,2,1,6,22.22,99,21,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,07,56.7,10,100,0,0,0,0,0,0,0,0,2,20,5,50,3,30,2,1,5,50,99,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,08,54.53,69,81.18,16,18.82,0,0,4,4.71,5,5.88,22,25.88,33,38.82,21,24.71,2,1,36,42.35,99,49,57.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,09,55.54,30,65.22,16,34.78,0,0,2,4.35,4,8.7,8,17.39,17,36.96,15,32.61,2,1,16,34.78,99,30,65.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,10,56.68,34,82.93,7,17.07,0,0,1,2.44,3,7.32,4,9.76,14,34.15,19,46.34,2,1,7,17.07,99,34,82.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,11,55.97,22,73.33,8,26.67,0,0,0,0,2,6.67,7,23.33,12,40,9,30,2,1,12,40,99,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,12,57.26,19,82.61,4,17.39,0,0,0,0,0,0,2,8.7,10,43.48,11,47.83,1,99,23,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,00,13,57.71,21,87.5,3,12.5,0,0,0,0,1,4.17,4,16.67,12,50,7,29.17,1,99,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,00,56.94,529,84.64,96,15.36,0,0,15,2.4,41,6.56,85,13.6,229,36.64,255,40.8,3,1,174,27.84,3,31,4.96,99,420,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,01,59,23,79.31,6,20.69,0,0,0,0,0,0,3,10.34,11,37.93,15,51.72,3,1,6,20.69,3,1,3.45,99,22,75.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,02,58.58,10,83.33,2,16.67,0,0,0,0,0,0,1,8.33,4,33.33,7,58.33,2,1,2,16.67,99,10,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,03,57.18,9,81.82,2,18.18,0,0,0,0,0,0,0,0,8,72.73,3,27.27,2,1,1,9.09,99,10,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,04,61.69,27,84.38,5,15.63,0,0,0,0,1,3.13,3,9.38,9,28.13,19,59.38,2,1,3,9.38,99,29,90.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,05,56.93,12,85.71,2,14.29,0,0,0,0,0,0,0,0,4,28.57,10,71.43,2,1,2,14.29,99,12,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,06,53.14,16,76.19,5,23.81,0,0,0,0,1,4.76,0,0,5,23.81,15,71.43,2,1,6,28.57,99,15,71.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,07,59.5,13,81.25,3,18.75,0,0,0,0,1,6.25,2,12.5,4,25,9,56.25,1,99,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,08,57.65,17,100,0,0,0,0,0,0,0,0,4,23.53,3,17.65,10,58.82,2,1,1,5.88,99,16,94.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,09,57.81,16,100,0,0,0,0,0,0,3,18.75,1,6.25,5,31.25,7,43.75,3,1,4,25,3,1,6.25,99,11,68.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,10,56.83,18,100,0,0,0,0,0,0,0,0,1,5.56,7,38.89,10,55.56,1,99,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,11,57.89,30,83.33,6,16.67,0,0,2,5.56,5,13.89,5,13.89,12,33.33,12,33.33,3,1,6,16.67,3,4,11.11,99,26,72.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,12,61.94,16,100,0,0,0,0,0,0,0,0,3,18.75,3,18.75,10,62.5,3,1,2,12.5,3,2,12.5,99,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,13,52.8,14,93.33,1,6.67,0,0,0,0,3,20,1,6.67,5,33.33,6,40,2,1,4,26.67,99,11,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,14,54.81,14,87.5,2,12.5,0,0,0,0,1,6.25,2,12.5,10,62.5,3,18.75,2,1,7,43.75,99,9,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,15,57.64,27,69.23,12,30.77,0,0,2,5.13,2,5.13,4,10.26,16,41.03,15,38.46,3,1,19,48.72,3,4,10.26,99,16,41.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,16,54.2,17,68,8,32,0,0,1,4,5,20,2,8,9,36,8,32,3,1,10,40,3,1,4,99,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,17,54.14,35,83.33,7,16.67,0,0,1,2.38,2,4.76,11,26.19,19,45.24,9,21.43,3,1,18,42.86,3,1,2.38,99,23,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,18,56.28,28,77.78,8,22.22,0,0,3,8.33,3,8.33,6,16.67,16,44.44,8,22.22,3,1,18,50,3,3,8.33,99,15,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,19,60.63,6,75,2,25,0,0,0,0,1,12.5,1,12.5,4,50,2,25,3,1,6,75,3,1,12.5,99,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,20,55.72,20,80,5,20,0,0,1,4,5,20,7,28,3,12,9,36,3,1,15,60,3,5,20,99,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,21,57.82,16,94.12,1,5.88,0,0,0,0,2,11.76,5,29.41,8,47.06,2,11.76,3,1,8,47.06,3,4,23.53,99,5,29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,22,55.27,17,77.27,5,22.73,0,0,0,0,2,9.09,5,22.73,13,59.09,2,9.09,3,1,6,27.27,3,2,9.09,99,14,63.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,23,54.1,33,84.62,6,15.38,0,0,1,2.56,1,2.56,9,23.08,14,35.9,14,35.9,3,1,13,33.33,3,1,2.56,99,25,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,24,57.15,27,100,0,0,0,0,2,7.41,1,3.7,3,11.11,9,33.33,12,44.44,3,1,3,11.11,3,1,3.7,99,23,85.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,25,59.5,17,85,3,15,0,0,0,0,1,5,2,10,4,20,13,65,2,1,1,5,99,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,26,60.08,23,92,2,8,0,0,0,0,0,0,2,8,11,44,12,48,2,1,7,28,99,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,27,57.9,9,90,1,10,0,0,2,20,0,0,1,10,2,20,5,50,2,1,4,40,99,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,28,53.15,11,84.62,2,15.38,0,0,0,0,1,7.69,0,0,7,53.85,5,38.46,2,1,1,7.69,99,12,92.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,00,29,55.13,8,100,0,0,0,0,0,0,0,0,1,12.5,4,50,3,37.5,2,1,1,12.5,99,7,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,00,57.38,668,88.95,83,11.05,0,0,7,0.93,49,6.52,74,9.85,229,30.49,392,52.2,3,1,71,9.45,3,76,10.12,99,604,80.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,01,57.48,19,90.48,2,9.52,0,0,0,0,0,0,5,23.81,7,33.33,9,42.86,2,3,1,4.76,99,20,95.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,02,58.75,22,91.67,2,8.33,0,0,0,0,1,4.17,1,4.17,4,16.67,18,75,2,3,1,4.17,99,23,95.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,03,58.13,15,93.75,1,6.25,0,0,0,0,1,6.25,1,6.25,2,12.5,12,75,1,99,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,04,57.8,21,84,4,16,0,0,0,0,1,4,1,4,7,28,16,64,1,99,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,00,05,56.9,24,82.76,5,17.24,0,0,0,0,3,10.34,6,20.69,13,44.83,7,24.14,3,1,1,3.45,3,2,6.9,99,26,89.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
